time,flux
2903.8651380012525,115217.0078125
2903.8878227436926,114010.7109375
2903.9102760075543,113958.078125
2903.9329607472,113360.4921875
2903.955414009199,113575.3515625
2903.978098746983,113793.484375
2904.000783483835,115168.234375
2904.023236742574,115011.2734375
2904.045921477098,115250.1015625
2904.0683747335074,114848.703125
2904.091059466169,115306.0703125
2904.1135127207167,114797.15625
2904.13619745105,115159.1796875
2904.158882179986,114888.609375
2904.1813354312744,115215.34375
2904.2040201588143,114941.8203125
2904.2264734077735,114902.25
2904.249158132985,114798.3359375
2904.2716113800816,114986.59375
2904.294296102965,115193.3203125
2904.3169808244497,114880.1015625
2904.339434068752,115036.3671875
2904.3621187883755,114673.828125
2904.384572029885,115163.234375
2904.407256747645,114700.8203125
2904.429709987292,115082.6796875
2904.4523947027237,114932.9296875
2904.4750794172246,115383.0078125
2904.497532653612,114887.21875
2904.520217365784,114930.734375
2904.5426706003086,114854.5234375
2904.5653553101524,115073.796875
2904.5880400190654,115053.3046875
2904.6104932503304,115122.4375
2904.6331779573793,115408.8359375
2904.6556311867816,114806.4921875
2904.6783158915027,115053.5234375
2904.700769118577,114948.5390625
2904.7234538209705,115030.265625
2904.7461385224324,114930.0390625
2904.768591746247,114916.8671875
2904.791276445846,114731.984375
2904.813729667332,115008.8515625
2904.836414364604,114852.234375
2904.8588675846922,114814.7578125
2904.881552279636,115016.6953125
2904.9042369736476,115050.7734375
2904.926690190011,115118.875
2904.94937488216,115244.53125
2904.971828096195,115030.2890625
2904.994512786016,115390.984375
2905.016965998189,115218.8515625
2905.0396506861466,115445.1015625
2905.062335372708,115187.9921875
2905.0847885816206,115446.6953125
2905.1074732658535,113910.2890625
2905.1299264729037,113712.515625
2905.152611155273,113177.6015625
2905.1752958367124,113516.6796875
2905.197749040502,113599.546875
2905.220433719147,114860.3671875
2905.2428869210753,115084.03125
2905.265571597857,114857.9765625
2905.288024797457,114985.1015625
2905.3107094723773,114718.5859375
2905.3333941458995,115083.3984375
2905.35584734224,114988.1796875
2905.3785320138995,115254.53125
2905.4009852079116,114955.8828125
2905.4236698772434,115158.765625
2905.4461230693923,114985.515625
2905.4688077368614,115067.625
2905.4914924029326,115183.6484375
2905.513945591823,114951.921875
2905.5366302560324,115153.4375
2905.5590834425934,115002.9453125
2905.5817681044746,115054.2578125
2905.604221289173,115100.1796875
2905.6269059491915,115137.7890625
2905.6495906078135,114966.0
2905.672043789252,115252.046875
2905.6947284455455,114811.25
2905.7174131009065,115094.1953125
2905.740097755337,115076.234375
2905.762782408371,115102.4375
2905.785235584687,115053.9375
2905.8079202358585,114997.7265625
2905.830373409847,115148.9921875
2905.85305805869,115097.2734375
2905.8755112303506,114980.578125
2905.89819587733,115086.8046875
2905.9208805229136,115136.65625
2905.94333369178,115140.25
2905.9660183350343,115133.421875
2905.9884715015723,115164.625
2906.011156142964,114977.8671875
2906.0336093076394,115359.40625
2906.056293946703,114980.25
2906.078978584835,115100.96875
2906.1014317457852,115024.4609375
2906.1241163820546,115320.921875
2906.1465695406764,115458.21875
2906.169254174618,115220.6171875
2906.1917073313766,115021.1328125
2906.21439196299,115081.0
2906.237076593671,115285.8984375
2906.2595297471707,114910.4140625
2906.2822143755247,115200.1015625
2906.3046675271607,114952.546875
2906.3273521531864,114040.0234375
2906.349805302495,113305.46875
2906.372489926657,113401.390625
2906.3951745494223,113410.4296875
2906.4176276954713,113779.140625
2906.4403123163756,114834.609375
2906.462765460562,114688.703125
2906.485450079136,114768.2734375
2906.508134696314,115134.4296875
2906.53058783724,114915.859375
2906.553272452555,114932.453125
2906.575725591154,115322.1953125
2906.59841020414,114797.1484375
2906.6208633404103,115315.921875
2906.6435479515335,115110.7421875
2906.6662325612606,115382.15625
2906.688685694271,114838.0703125
2906.711370302135,115426.78125
2906.733823433283,114861.7421875
2906.7565080383547,115295.984375
2906.778961167174,114977.296875
2906.8016457708477,114929.46875
2906.8243303726576,114996.2890625
2906.846783498218,114896.3671875
2906.869468098166,115184.5234375
2906.891921221863,114760.7421875
2906.914605819483,115054.6875
2906.9370589408513,114957.2890625
2906.9597435366086,115111.3515625
2906.982428130969,114782.453125
2907.0048812490777,115072.171875
2907.027565841111,115041.2265625
2907.0500189568916,115359.796875
2907.072703547061,115215.1171875
2907.0953881362993,114910.3671875
2907.11784124882,115289.1015625
2907.14052583573,115345.8359375
2907.162978945923,115312.640625
2907.185663530504,114978.9765625
2907.2081166388343,115136.84375
2907.230801221087,115203.46875
2907.25348580241,115387.4140625
2907.275938907481,115080.7421875
2907.298623486474,115170.25
2907.3210765892163,114959.7109375
2907.343761165881,114993.9140625
2907.366214266761,115159.140625
2907.388898841564,114731.1484375
2907.4115834149684,115083.2421875
2907.434036512124,115045.6953125
2907.4567210836667,115194.5546875
2907.4791741789586,114903.765625
2907.5018587481736,115054.2578125
2907.5243118411363,115124.3671875
2907.546996408023,114080.9609375
2907.569680973977,113738.5859375
2907.5921340636814,113264.6484375
2907.6148186273094,113623.09375
2907.637271714684,113524.5546875
2907.659956275983,115265.96875
2907.682409361496,114909.9609375
2907.705093920931,114973.15625
2907.72777847897,114951.3671875
2907.750231561223,115214.8515625
2907.7729161169345,115141.7265625
2907.7953691968596,115111.203125
2907.818053750707,114717.296875
2907.8407383036233,114947.3203125
2907.8631913798226,115025.53125
2907.8858759304107,114909.28125
2907.908329005214,115046.390625
2907.9310135534743,114762.6640625
2907.953466625483,115095.2890625
2907.97615117188,115333.40625
2907.9988357168804,115024.0
2908.0212887856296,114884.359375
2908.0439733287667,115168.2109375
2908.066426395654,114947.78125
2908.089110936464,115287.7421875
2908.1115640010216,115056.8828125
2908.1342485395026,115228.359375
2908.1569330770517,115489.796875
2908.179386138816,115123.1953125
2908.2020706740377,115110.7421875
2908.224523733474,114906.3984375
2908.247208266833,115134.0390625
2908.26966132394,115404.7734375
2908.2923458549703,115189.7734375
2908.31503038507,115046.5625
2908.3374834389183,115096.90625
2908.3601679671547,115290.7578125
2908.3826210191396,114851.515625
2908.405305544582,114937.8125
2908.427990069559,114903.9296875
2908.450443118284,115121.703125
2908.473127640934,115036.1875
2908.4955806882626,114951.109375
2908.5182652085823,115147.4609375
2908.5407182535832,114989.65625
2908.56340277204,115206.3125
2908.586087289568,115139.875
2908.608540331309,115138.4453125
2908.6312248469717,114960.078125
2908.6536778868503,115601.984375
2908.6763624006503,115097.2578125
2908.698815438667,115722.625
2908.7214999501402,115061.328125
2908.7441844606806,115103.9296875
2908.7666374959026,114159.015625
2908.7893220045803,113627.96875
2908.8117750379406,113826.765625
2908.834459544757,113828.296875
2908.8569125762524,113692.890625
2908.879597081672,115025.328125
2908.902281585694,115414.40625
2908.9247346143966,115101.7578125
2908.947419117022,115458.2578125
2908.9698721443265,115202.2578125
2908.9925566450893,115250.7734375
2909.0150096705333,115190.265625
2909.0376941698983,115212.1953125
2909.0603786683323,115394.9375
2909.0828316914462,115167.4609375
2909.1055161884833,115452.1328125
2909.1279692102025,115408.5234375
2909.150653705842,115153.7890625
2909.1733382005505,115344.125
2909.195791220405,115525.0625
2909.2184757137184,115369.359375
2909.240928732176,115254.390625
2909.263613225022,115271.0234375
2909.2860662420826,115073.15625
2909.308750733532,115373.0546875
2909.331435224516,115034.9609375
2909.3538882406456,115363.21875
2909.3765727306973,115154.0
2909.3990257458963,115137.453125
2909.4217102350167,114932.359375
2909.4441632497496,115162.453125
2909.4668477388705,114967.765625
2909.4895322275265,115288.875
2909.5119852413277,115068.140625
2909.534669729983,114973.5859375
2909.5571227437836,115092.2734375
2909.579807231975,114939.1171875
2909.602260246241,115271.3984375
2909.6249447344308,114608.7890625
2909.6476292230855,115272.234375
2909.670082237819,114742.171875
2909.69276672694,115175.0234375
2909.7152197421374,114543.796875
2909.73790423219,114955.4296875
2909.760588723175,114517.2578125
2909.7830417397695,115151.375
2909.8057262316843,114776.6015625
2909.8281792496764,114720.5546875
2909.850863742989,114666.1015625
2909.8733167628443,114746.3984375
2909.8960012584835,114922.4765625
2909.9186857545906,114480.2265625
2909.9411387777054,114352.0703125
2909.9638232761386,114118.40625
2909.9862763015817,113549.3828125
2910.00896080281,112497.7109375
2910.031413831047,112962.5859375
2910.0540983350693,113389.1953125
