time,flux
3632.0271380382746,12476138.0
3632.0435732501023,13147500.0
3632.059776979627,13631547.0
3632.076212190523,14100115.0
3632.0926474004887,14557243.0
3632.1088511286157,14859284.0
3632.12528633765,15122780.0
3632.141721546218,15319858.0
3632.157925272018,15436798.0
3632.1743604796534,15519804.0
3632.1907956863593,15411864.0
3632.2069994107624,15435111.0
3632.22343461607,15471541.0
3632.2398698213788,15490466.0
3632.256073543919,15487043.0
3632.2725087478316,15449986.0
3632.288943951277,15509440.0
3632.3051476719543,15583598.0
3632.3215828740035,15553165.0
3632.3380180755853,15585256.0
3632.3542217948666,15484396.0
3632.3706569950527,15550620.0
3632.3870921947737,15587643.0
3632.4032959121905,15536747.0
3632.419731110514,15556060.0
3632.436166308838,15597042.0
3632.452370024392,15609096.0
3632.4688052208535,15595520.0
3632.4852404168487,15611622.0
3632.5014441310072,15654503.0
3632.5178793256046,15686914.0
3632.534314519737,15665007.0
3632.5505182320335,15665577.0
3632.5669534252334,15654363.0
3632.5831571356666,15650324.0
3632.599592327472,15655568.0
3632.616027518811,15688465.0
3632.6322312278458,15662402.0
3632.648666417788,15701867.0
3632.6651016067985,15672010.0
3632.6813053139726,15700213.0
3632.6977405020502,15759790.0
3632.7141756891983,15666539.0
3632.7303793945093,15694054.0
3632.7468145807247,15715247.0
3632.7632497660097,15678859.0
3632.779453469458,15757991.0
3632.795888653812,15700676.0
3632.812323837233,15664860.0
3632.828527538819,15719804.0
3632.8449627208447,15709965.0
3632.8613979024044,15740126.0
3632.877601602126,15745799.0
3632.8940367822893,15744748.0
3632.910471961987,15774681.0
3632.926675659381,15733479.0
3632.9431108376807,15660115.0
3632.9595460155156,15724970.0
3632.975749711048,15681304.0
3632.9921848870204,15738726.0
3633.008620062991,15673907.0
3633.0248237566607,15719795.0
3633.0412589307703,15680545.0
3633.0576941044137,15722746.0
3633.0738977957535,15707801.0
3633.090332968,15722421.0
3633.1067681397813,15724381.0
3633.1229718292598,15720685.0
3633.139406999177,15703627.0
3633.1558421686295,15722940.0
3633.1720458562454,15711570.0
3633.1884810243014,15724000.0
3633.2046847100532,15722057.0
3633.2211198767122,15617860.0
3633.237555042905,15616734.0
3633.2537587267957,15552708.0
3633.270193891125,15550770.0
3633.2866290549905,15435019.0
3633.302832737018,15411834.0
3633.319267899486,15355900.0
3633.335703061022,15276810.0
3633.351906740721,15256878.0
3633.368341900861,15254529.0
3633.3847770600696,15217198.0
3633.4009807379057,15236267.0
3633.417415895716,15302827.0
3633.4338510525963,15380259.0
3633.450054728105,15297745.0
3633.4664898840538,15367499.0
3633.4829250386038,15471313.0
3633.499128711784,15470796.0
3633.5155638654046,15580580.0
3633.5319990180933,15602384.0
3633.5482026889445,15618917.0
3633.5646378397705,15671659.0
3633.581072990131,15671042.0
3633.597276658655,15701768.0
3633.6137118076185,15712134.0
3633.6301469556506,15745905.0
3633.6463506218456,15703813.0
3633.6627857680155,15666187.0
3633.67922091372,15676423.0
3633.6954245775855,15690566.0
3633.711859721427,15661915.0
3633.728294864803,15663895.0
3633.744498526342,15672199.0
3633.760933667855,15667861.0
3633.7773688084353,15675384.0
3633.793572467646,15620805.0
3633.810007606831,15722707.0
3633.8264427450845,15680278.0
3633.842646401501,15656913.0
3633.859081538356,15673264.0
3633.8752851933755,15612592.0
3633.891720327904,15647620.0
3633.908155461966,15671339.0
3633.924359114657,15620709.0
3633.940794246856,15684293.0
3633.95722937859,15667882.0
3633.9734330284878,15629369.0
3633.989868157894,15647139.0
3634.006303286834,15644962.0
3634.0225069339363,15644330.0
3634.038942061015,15590274.0
3634.055377187161,15605531.0
3634.071580831936,15621017.0
3634.088015956218,15624588.0
3634.1044510795705,15600571.0
3634.1206547215515,15622612.0
3634.137089843507,15562893.0
3634.153524964065,15602777.0
3634.1697286032518,15560955.0
3634.1861637219467,15548076.0
3634.2025988397113,15552488.0
3634.21880247657,15520743.0
3634.2352375924715,15508123.0
3634.251672707442,15506629.0
3634.26787634104,15542405.0
3634.284311454148,15530513.0
3634.3007465663245,15541395.0
3634.3169501971292,15503502.0
3634.333385306978,15469283.0
3634.3498204163593,15478025.0
3634.3660240439044,15481170.0
3634.3824591514253,15434644.0
3634.398894257548,15467724.0
3634.4150978822995,15416446.0
3634.431532986559,15438482.0
3634.4479680894215,15421763.0
3634.4641717113795,15420632.0
3634.48060681238,15417999.0
3634.496810432009,15456950.0
3634.5132455311473,15394284.0
3634.5296806288866,15403265.0
3634.5458842457224,15384863.0
3634.5623193411348,15396511.0
3634.5787544360815,15419745.0
3634.5949580496576,15355271.0
3634.6113931418104,15370505.0
3634.6278282334965,15237720.0
3634.6440318438126,15030271.0
3634.6604669327057,14711599.0
3634.676902020669,14379638.0
3634.693105627725,13949456.0
3634.7095407138236,13460164.0
3634.725975798526,12919960.0
3634.742179401857,12198645.0
3634.7586144842317,11331277.0
3634.775049565674,10601566.0
3634.791253165746,9924506.0
3634.8076882443943,9540557.0
3634.824123322111,9522853.0
3634.840326918923,9848860.0
3634.856761994312,10483484.0
3634.8731970683043,11213728.0
3634.889400661391,12042690.0
3634.9058357330546,12867463.0
3634.922270803786,13374225.0
3634.9384743931473,13819362.0
3634.954909461086,14294133.0
3634.971344528093,14639297.0
3634.987548113729,14964923.0
3635.0039831779427,15198904.0
3635.0204182407583,15308743.0
3635.0366218231347,15345120.0
3635.0530568836225,15351308.0
3635.0694919427146,15278011.0
3635.0856955209,15319318.0
3635.1021305776626,15292966.0
3635.1183341530545,15319638.0
3635.1347692074874,15373707.0
3635.1512042600593,15326427.0
3635.167407831725,15380257.0
3635.1838428819688,15327465.0
3635.2002779308154,15368928.0
3635.2164814982907,15407213.0
3635.2329165448086,15393105.0
3635.249351589463,15375746.0
3635.265555153213,15401177.0
3635.2819901950747,15403428.0
3635.2984252360047,15413841.0
3635.3146287955637,15394558.0
3635.3310638337002,15404729.0
3635.3474988704397,15367730.0
3635.363702426272,15439649.0
3635.380137459752,15406086.0
3635.3965724923005,15462418.0
3635.4127760439433,15397705.0
3635.4292110736983,15439084.0
3635.445646102056,15409248.0
3635.4618496499734,15441508.0
3635.4782846755356,15429202.0
3635.494719699236,15434065.0
3635.5109232429627,15464108.0
3635.5273582643354,15457833.0
3635.5437932843106,15430587.0
3635.559996823846,15428693.0
3635.576431841028,15408545.0
3635.592866857278,15397947.0
3635.6090703926216,15420509.0
3635.625505405612,15424671.0
3635.641940417671,15431796.0
3635.658143948825,15377251.0
3635.67457895809,15394234.0
3635.691013965959,15365062.0
3635.707217493387,15368352.0
3635.7236524984614,15304162.0
3635.7398560235606,15363872.0
3635.7562910258407,15351150.0
3635.772726027191,15300908.0
3635.7889295480995,15321799.0
3635.8053645471205,15298335.0
3635.8217995442787,15272908.0
3635.8380030619282,15271312.0
3635.8544380567578,15220957.0
3635.8708730506564,15217067.0
3635.8870765645793,15216050.0
3635.9035115561496,15182253.0
3635.9199465463225,15175948.0
3635.936150056987,15191528.0
3635.952585044832,15195973.0
3635.969020032211,15112625.0
3635.9852235391504,15145251.0
3636.0016585242015,15156194.0
3636.0180935083213,15093068.0
3636.0342970124652,15015782.0
3636.0507319942562,15388490.0
